"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.60091,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.5518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.30799,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.24953,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.23382,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.92629,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.34887,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",96.85601,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.78877,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.02065,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.46276,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.00965,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.47588,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.7358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.86106,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.89616,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.83978,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.6333,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.56055,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.7321,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.05153,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.2806,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.19335,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.85609,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.72642,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.83043,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.99891,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.21317,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.55491,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.7316,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.69352,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.4098,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.02481,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.7868,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.88832,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.19517,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.36983,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.44065,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.47324,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.54703,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.53326,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.50658,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.49831,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.59422,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.80075,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0911,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4473,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.8423,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.1083,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.1104,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.013,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.9585,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.8801,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8997,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.791,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5988,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3929,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3179,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.4102,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.73356,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.99191,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.00718,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.71312,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.10782,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.53708,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.04556,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.63664,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.36739,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.26432,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.31396,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.55523,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.83681,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.10116,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.4138,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.7418,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.01635,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.14776,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.28686,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.51138,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.85835,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.3783,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.98118,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.5382,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.8577,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.9216,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.0156,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.087,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.1541,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.0745,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.8632,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.58,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.2187,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.8082,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.60225,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.49319,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.40005,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.32401,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.20572,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.91563,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.59734,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.30378,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.04762,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.9768,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.13772,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.29943,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.33944,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.25349,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.27637,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.32467,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.35977,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.36105,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.28004,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.31783,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.52369,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.88598,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.23344,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.49462,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.68272,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.8595,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.92581,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.99139,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.1049,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3708,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.6638,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.9639,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.1915,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4007,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.4981,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.6553,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.7286,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.6708,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.586,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.5195,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.4673,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5184,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.5202,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.3923,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.2107,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0992,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.0794,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.0531,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.0369,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.027,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9522,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9505,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0054,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0973,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.406,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.3279,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.7639,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.63883,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.70533,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.55877,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.92702,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.32896,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.95504,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.88682,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.95891,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.21307,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.64799,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.13586,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.52909,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.88487,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.2871,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.54256,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.58753,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.58853,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.83051,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.1965,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2668,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2223,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0389,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.8815,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.62635,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.36761,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.21227,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.17529,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.27568,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.45459,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.62345,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.84863,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.94513,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.89695,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.87196,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.75802,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.5516,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.27877,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.9716,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.77774,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.66647,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.65228,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.60936,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.70868,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.86734,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.01279,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.04295,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.07404,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.00224,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.99954,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.08087,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.25524,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.3257,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.31602,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.30374,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.3557,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.31763,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.22979,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.16456,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.28468,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.46324,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.63102,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.84283,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.0356,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.0092,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.813,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.57896,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.55466,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.72883,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.9373,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0376,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.0047,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.94955,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.92168,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.92754,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.86918,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.76845,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.78084,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.93262,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.99712,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.90691,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.90911,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.76699,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.75507,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.73269,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.55173,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.30846,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.20008,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.24551,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.68216,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.52632,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.55423,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.77514,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.8616,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.61809,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.27083,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.88574,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.54857,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.34241,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.41328,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.65373,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.9978,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.48349,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.00281,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.38028,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.60596,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.68789,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.59348,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.47075,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.40824,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.2548,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.07914,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.89487,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.67939,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.57911,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.56065,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.53207,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.30897,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.8522,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.57442,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2010-12",97.54311,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-01",97.62242,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.71347,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-03",97.64375,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.49397,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.50061,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.49522,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.34705,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.07287,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-09",96.77628,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.65012,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.63572,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.72665,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.85779,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.01288,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.14564,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.24413,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.34428,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.4209,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.33981,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.09467,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-09",96.75228,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.56186,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-11",96.57642,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.6865,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.825,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.95116,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-03",96.97478,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.99572,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.01908,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.1328,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.33798,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.65466,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.00012,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.31121,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.6376,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.97704,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.28335,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.47179,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.56204,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.69875,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.87318,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.96416,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0025,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.0278,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2172,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4527,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5809,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5852,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6142,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.6535,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6953,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6675,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.664,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6903,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7187,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7672,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.8289,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.8549,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.98092,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.71336,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.47849,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.3702,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.23736,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.05088,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.05016,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.05801,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.06695,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.13602,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.42271,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.88239,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.2267,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.4853,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.7978,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.9507,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.0592,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.0193,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.8758,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.8762,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.028,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.1808,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.4049,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.7028,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.8666,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.8885,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-07",101.8919,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.7287,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.4792,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.2482,
"DNK","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.0327,
